name,facebook,twitter,website,genre,mtv
 Vince Gill ,http://www.facebook.com/22603454048,http://www.twitter.com/vgcom,http://www.vincegill.com/,Country,http://www.cmt.com/artists/vince-gill/biography
 Imagine Dragons ,http://www.facebook.com/39643821406,http://www.twitter.com/imaginedragons,http://imaginedragonsmusic.com,Alternative,http://www.mtv.com/artists/imagine-dragons/biography
 Jake Owen ,http://www.facebook.com/6903559045,http://www.twitter.com/jakeowen,http://jakeowen.net,Contemporary Country,http://www.cmt.com/artists/jake-owen/biography
 Larry Hernandez ,http://www.facebook.com/136267609713,http://www.twitter.com/larryhernandez1,,Rock,http://www.mtv.com/artists/larry-hernandez/biography
 Martina McBride ,http://www.facebook.com/6659508218,http://www.twitter.com/martinamcbride,http://martinamcbride.com,Country,http://www.cmt.com/artists/martina-mcbride/biography
 Colt Ford ,http://www.facebook.com/204566625314,http://www.twitter.com/coltford,http://www.coltford.com,Country,http://www.cmt.com/artists/colt-ford/biography
 Dierks Bentley ,http://www.facebook.com/13084565132,http://www.twitter.com/dierksbentley,http://dierks.com,Country,http://www.cmt.com/artists/dierks-bentley/biography
" Guns N' Roses ",http://www.facebook.com/10901008068,http://www.twitter.com/gunsnroses,http://www.gnronline.com/,Rock,http://www.mtv.com/artists/guns-n-roses/biography
 Justin Timberlake ,http://www.facebook.com/5718732097,http://www.twitter.com/jtimberlake,http://www.justintimberlake.com,Pop,http://www.mtv.com/artists/justin-timberlake/biography
 Kelly Clarkson ,http://www.facebook.com/18481194560,http://www.twitter.com/kelly_clarkson,http://kellyclarkson.com,Pop,http://www.mtv.com/artists/kelly-clarkson/biography
 Metallica ,http://www.facebook.com/10212595263,http://www.twitter.com/metallica,http://www.metclub.com,Metal,http://www.mtv.com/artists/metallica/biography
 Scotty McCreery ,http://www.facebook.com/165470373502507,http://www.twitter.com/scottymccreery,http://www.scottymccreery.com,Country,http://www.cmt.com/artists/scotty-mccreery/biography
 The Weekend ,,,,,http://www.mtv.com/artists/the-weekend/biography
 Bim Skala Bim ,,http://www.twitter.com/bimskalabim,,Rock,http://www.mtv.com/artists/bim-skala-bim/biography
 Mark Ronson ,http://www.facebook.com/20253701872,http://www.twitter.com/markronson,,Dance/Electronic,http://www.mtv.com/artists/mark-ronson/biography
 Merle Haggard ,http://www.facebook.com/59475527430,http://www.twitter.com/merlehaggard,http://www.countrymusichalloffame.com/inductees/merle_haggard.html,Country,http://www.cmt.com/artists/merle-haggard/biography
 Bea Miller ,,,,Pop,http://www.mtv.com/artists/bea-miller/biography
 Alessia Cara ,http://www.facebook.com/1562052684006497,http://www.twitter.com/alessiacara,http://www.alessiacara.com,Pop,http://www.mtv.com/artists/alessia-cara/biography
 A Thousand Horses ,http://www.facebook.com/140900989256246,http://www.twitter.com/athousandhorses,http://www.athousandhorses.com,Southern Rock,http://www.mtv.com/artists/a-thousand-horses/biography
 Brooks & Dunn ,http://www.facebook.com/5897132990,http://www.twitter.com/brooks_dunn,http://www.brooks-dunn.com,Country,http://www.cmt.com/artists/brooks-and-dunn/biography
 Elle King ,http://www.facebook.com/ElleKingMusic,http://www.twitter.com/ellekingmusic,http://elleking.com/,Alternative,http://www.mtv.com/artists/elle-king/biography
 Rod Stewart ,http://www.facebook.com/59088763306,http://www.twitter.com/rodstewart,http://www.rodstewart.com/,Rock,http://www.mtv.com/artists/rod-stewart/biography
 The Cadillac Three ,,,http://www.thecadillacthree.com,Outlaw Country,http://www.cmt.com/artists/the-cadillac-three/biography
 Jacob Whitesides ,,,http://www.jacobwhitesides.com,Singer/Songwriter,http://www.mtv.com/artists/jacob-whitesides/biography
 Ja Rule ,http://www.facebook.com/119828351443213,http://www.twitter.com/ruleyork,http://www.jarule.net/,Hip-Hop/Rap,http://www.mtv.com/artists/ja-rule/biography
 Lauren Alaina ,http://www.facebook.com/105000049578720,http://www.twitter.com/lauren_alaina,http://www.laurenalainaofficial.com,Country,http://www.cmt.com/artists/lauren-alaina/biography
 Marc Anthony ,http://www.facebook.com/113876538634359,http://www.twitter.com/marcanthony,http://www.marcanthonyonline.com/,World/International,http://www.mtv.com/artists/marc-anthony/biography
 The Game ,,,,,http://www.mtv.com/artists/the-game/biography
 The Pussycat Dolls ,http://www.facebook.com/8589928685,http://www.twitter.com/pussycatdolls,,Pop,http://www.mtv.com/artists/the-pussycat-dolls/biography
 Tyler Farr ,http://www.facebook.com/149292208435739,http://www.twitter.com/tylerfarr,http://tylerfarr.com,Contemporary Country,http://www.cmt.com/artists/tyler-farr/biography
 Clare Dunn ,http://www.facebook.com/246852776931,,http://www.claredunn.com,Country,http://www.cmt.com/artists/clare-dunn/biography
 Adam Lambert ,http://www.facebook.com/82805678650,http://www.twitter.com/adamlambert,http://www.adamofficial.com,Pop,http://www.mtv.com/artists/adam-lambert/biography
 Andrea Bocelli ,http://www.facebook.com/161955833817648,http://www.twitter.com/andreabocelli,,World/International,http://www.mtv.com/artists/andrea-bocelli/biography
 Gary Allan ,http://www.facebook.com/8446822431,http://www.twitter.com/garyallan,http://www.garyallan.com,Country,http://www.cmt.com/artists/gary-allan/biography
 George Jones ,http://www.facebook.com/216710610435,http://www.twitter.com/gjpossum,http://www.georgejones.com/home/index.htm,syndicated_group_a,http://www.cmt.com/artists/george-jones/biography
 Joe Jonas ,http://www.facebook.com/joejonas,https://twitter.com/joejonas,,R&B,http://www.mtv.com/artists/joe-jonas/biography
 Krystal Keith ,http://www.facebook.com/304248129607518,http://www.twitter.com/krystalkeith,http://www.krystalkeith.com,Country,http://www.cmt.com/artists/krystal-keith/biography
 Ray Charles ,http://www.facebook.com/430894850091,http://www.twitter.com/raycharles_tm,http://www.raycharles.com/,Vocal Jazz,http://www.mtv.com/artists/ray-charles/biography
 Red Hot Chili Peppers ,http://www.facebook.com/8335563918,http://www.twitter.com/chilipeppers,http://redhotchilipeppers.com/,Rock,http://www.mtv.com/artists/red-hot-chili-peppers/biography
 The Oak Ridge Boys ,,,http://www.oakridgeboys.com,Country,http://www.cmt.com/artists/the-oak-ridge-boys/biography
 Kevin Gates ,,,,,http://www.mtv.com/artists/kevin-gates/biography
 Cassadee Pope ,,http://www.twitter.com/cassadeepope,http://www.cassadeepope.com/,Country,http://www.cmt.com/artists/cassadee-pope/biography
 August Alsina ,http://www.facebook.com/124216134351838,http://www.twitter.com/augustalsina,http://www.augustalsina.com/,R&B/Soul,http://www.mtv.com/artists/august-alsina/biography
 Rich Homie Quan ,,,,,http://www.mtv.com/artists/rich-homie-quan/biography
 Air Supply ,http://www.facebook.com/215243435202692,http://www.twitter.com/airsupplymusic,http://www.airsupplymusic.com/,Pop,http://www.mtv.com/artists/air-supply/biography
 Brandy ,http://www.facebook.com/20023195409,http://www.twitter.com/4everbrandy,http://www.foreverbrandy.com,R&B/Soul,http://www.mtv.com/artists/brandy/biography
 OneRepublic ,http://www.facebook.com/24983228911,http://www.twitter.com/onerepublic,http://onerepublic.net/,Pop/Rock,http://www.mtv.com/artists/onerepublic/biography
 Pitbull ,http://www.facebook.com/95051637400,http://www.twitter.com/pitbull,http://www.pitbullmusic.com,Pop/Rock,http://www.mtv.com/artists/pitbull/biography
 Robin Thicke ,http://www.facebook.com/13980066602,http://www.twitter.com/robinthicke,http://www.robinthicke.com/,R&B/Soul,http://www.mtv.com/artists/robin-thicke/biography
 Snoop Dogg ,http://www.facebook.com/11455644806,http://www.twitter.com/snoopdogg,http://snoopdogg.com/,Hip-Hop/Rap,http://www.mtv.com/artists/snoop-dogg/biography
 Travis Tritt ,http://www.facebook.com/242248712465129,http://www.twitter.com/travistritt,http://travistritt.com/,Country,http://www.cmt.com/artists/travis-tritt/biography
 Chvrches ,http://www.facebook.com/334533196573280,http://www.twitter.com/chvrches,http://chvrch.es,Electronica,http://www.mtv.com/artists/chvrches/biography
 Lorde ,http://www.facebook.com/508598672491191,http://www.twitter.com/lordemusic,http://lorde.co.nz/,Alternative,http://www.mtv.com/artists/lorde/biography
 Alison Krauss & Union Station ,http://www.facebook.com/93061076450,http://www.twitter.com/alisonkrauss,http://www.alisonkrauss.com,Bluegrass,http://www.cmt.com/artists/alison-krauss-union-station/biography
 A$AP Rocky ,http://www.facebook.com/118907304865324,http://www.twitter.com/asvpxrocky,http://www.asapmob.com/,Hip-Hop/Rap,http://www.mtv.com/artists/asap-rocky/biography
 Jeremih ,http://www.facebook.com/146502425512481,http://www.twitter.com/jeremih,,R&B,http://www.mtv.com/artists/jeremih/biography
 Panic! At the Disco ,http://www.facebook.com/panicatthedisco,http://twitter.com/panicatthedisco,http://www.panicatthedisco.com,Alternative,http://www.mtv.com/artists/panic-at-the-disco/biography
 Sheryl Crow ,http://www.facebook.com/11477613346,http://www.twitter.com/sherylcrow,http://www.sherylcrow.com,Country,http://www.cmt.com/artists/sheryl-crow/biography
 Trace Adkins ,http://www.facebook.com/5922927830,http://www.twitter.com/traceadkins,http://www.traceadkins.com,Country,http://www.cmt.com/artists/trace-adkins/biography
 Tyga ,http://www.facebook.com/11592717710,http://www.twitter.com/tyga,,Hip-Hop/Rap,http://www.mtv.com/artists/tyga/biography
 Ruby Rose ,,,,,http://www.mtv.com/artists/ruby-rose/biography
 Bone Thugs-n-Harmony ,http://www.facebook.com/41289363957,http://www.twitter.com/realbonethugs,http://bonethugsnharmony.com/,Hip-Hop/Rap,http://www.mtv.com/artists/bone-thugs-n-harmony/biography
 David Nail ,http://www.facebook.com/356519822318,http://www.twitter.com/davidnail,http://www.davidnail.com,Country,http://www.cmt.com/artists/david-nail/biography
 Duran Duran ,http://www.facebook.com/8744372732,http://www.twitter.com/duranduran,http://www.duranduran.com/,New Wave,http://www.mtv.com/artists/duran-duran/biography
 Kip Moore ,http://www.facebook.com/124153915630,http://www.twitter.com/kipmooremusic,,Country,http://www.cmt.com/artists/kip-moore/biography
 Wallpaper. ,http://www.facebook.com/wallpapermusic,http://www.twitter.com/Wallpaper.,http://www.thisiswallpaper.com,Pop,http://www.mtv.com/artists/wallpaper/biography
 Dej Loaf ,,,,Hip-Hop,http://www.mtv.com/artists/dej-loaf/biography
 Ashley Monroe ,http://www.facebook.com/6220094289,http://www.twitter.com/ashleymonroe,http://www.ashleymonroe.com,Country,http://www.cmt.com/artists/ashley-monroe/biography
 Christina Aguilera ,http://www.facebook.com/5565627823,http://www.twitter.com/xtina,http://www.christinaaguilera.com/,Pop,http://www.mtv.com/artists/christina-aguilera/biography
 Diana Ross ,http://www.facebook.com/374654685883,http://twitter.com/missdianaross,http://dianaross.com/,R&B/Soul,http://www.mtv.com/artists/diana-ross/biography
 Luciano Pavarotti ,http://www.facebook.com/231480671026,http://www.twitter.com/luciano3rdtenor,,Pop,http://www.mtv.com/artists/luciano-pavarotti/biography
 Lucky Dube ,,,,Reggae,http://www.mtv.com/artists/lucky-dube-00/biography
 Nas ,http://www.facebook.com/113591595350795,http://www.twitter.com/nas,http://www.streetsdisciple.com/,Hip-Hop,http://www.mtv.com/artists/nas/biography
 Norah Jones ,http://www.facebook.com/5204238009,http://www.twitter.com/norahjones,http://www.norahjones.com,Pop,http://www.mtv.com/artists/norah-jones/biography
 Mason Noise ,,,,Contemporary R&B,http://www.mtv.com/artists/mason-noise/biography
 Madelyn Victoria ,,,http://star1ent.com/madelyn-victoria,Country,http://www.cmt.com/artists/madelyn-victoria/biography
 Alicia Keys ,http://www.facebook.com/6558867050,http://www.twitter.com/aliciakeys,http://aliciakeys.com,R&B/Soul,http://www.mtv.com/artists/alicia-keys/biography
 Avicii ,http://www.facebook.com/26435256798,http://www.twitter.com/avicii,,Dance/Electronic,http://www.mtv.com/artists/avicii/biography
 Bryan Adams ,,,,,http://www.mtv.com/artists/bryan-adams/biography
 Faith Hill ,http://www.facebook.com/5991618586,http://www.twitter.com/faithhill,http://www.faithhill.com,Country,http://www.cmt.com/artists/faith-hill/biography
 MGK ,http://www.facebook.com/77825595484,http://www.twitter.com/machinegunkelly,http://mgklaceup.com,Rap,http://www.mtv.com/artists/mgk/biography
 Scarface ,,http://www.twitter.com/brothermob,,Hip-Hop/Rap,http://www.mtv.com/artists/scarface/biography
 Austin Mahone ,http://www.facebook.com/183409211679665,http://www.twitter.com/austinmahone,http://www.AustinMahone.com,Pop,http://www.mtv.com/artists/austin-mahone/biography
 Disclosure ,,,,,http://www.mtv.com/artists/disclosure/biography
 James Bay ,http://www.facebook.com/265012963620736,http://www.twitter.com/jamesbaymusic,https://JamesBayMusic.com/,Adult Alternative,http://www.mtv.com/artists/james-bay/biography
 Xander Demos ,,http://twitter.com/xanderdemos,http://www.xanderdemos.com,Metal,http://www.mtv.com/artists/xander-demos/biography
 Jony Privat ,http://www.facebook.com/538280029586236,http://www.twitter.com/JonyPrivat,,Electronica,http://www.mtv.com/artists/jony-privat/biography
 Charlie Puth ,http://www.facebook.com/Charlie Puth Music,http://www.twitter.com/charlieputh,http://www.charlieputh.com/,Pop,http://www.mtv.com/artists/charlie-puth/biography
 Amy Winehouse ,http://www.facebook.com/7310480740,http://www.twitter.com/amywinehouse,http://www.amywinehouse.co.uk/,Soul,http://www.mtv.com/artists/amy-winehouse/biography
 G-Eazy ,http://www.facebook.com/11646162187,http://www.twitter.com/g_eazy,http://smarturl.it/TheseThingsHappen,Hip-Hop/Rap,http://www.mtv.com/artists/g-eazy/biography
 Gretchen Wilson ,http://www.facebook.com/68804886192,,http://www.gretchenwilson.com/,Country,http://www.cmt.com/artists/gretchen-wilson/biography
 Jhené Aiko ,,,,,http://www.mtv.com/artists/jhene-aiko/biography
 Mumford & Sons ,http://www.facebook.com/35370633792,http://www.twitter.com/mumfordandsons,http://mumfordandsons.com,Alternative,http://www.mtv.com/artists/mumford-and-sons/biography
 Nickelback ,http://www.facebook.com/6248267085,http://www.twitter.com/nickelback,http://www.nickelback.com,Rock,http://www.mtv.com/artists/nickelback/biography
 Sara Evans ,http://www.facebook.com/23631706026,http://www.twitter.com/saraevansmusic,http://saraevans.com/,Country,http://www.cmt.com/artists/sara-evans/biography
 Sean Paul ,http://www.facebook.com/10161539667,http://www.twitter.com/duttypaul,http://www.allseanpaul.com,Reggaeton y Hip-Hop,http://www.mtv.com/artists/sean-paul/biography
 Spice Girls ,http://www.facebook.com/130367563704935,http://www.twitter.com/spicegirlsnet,http://www.spe.sony.com/movies/spiceworld/index.html,Pop,http://www.mtv.com/artists/spice-girls/biography
 Train ,http://www.facebook.com/15313895735,http://www.twitter.com/train,http://www.savemesanfrancisco.com,Pop/Rock,http://www.mtv.com/artists/train/biography
 William Michael Morgan ,,,,Country,http://www.cmt.com/artists/william-michael-morgan/biography
 Alejandro Fernández ,http://www.facebook.com/161369877198,http://www.twitter.com/alexoficial,,Latin,http://www.mtv.com/artists/alejandro-fernandez/biography
 Conway Twitty ,http://www.facebook.com/152425824800444,,http://www.countrymusichalloffame.com/inductees/conway_twitty.html,Country,http://www.cmt.com/artists/conway-twitty/biography
 Dr. Dre ,http://www.facebook.com/117342865147,http://www.twitter.com/drdre,http://www.dre2001.com/,Hip-Hop/Rap,http://www.mtv.com/artists/dr-dre/biography
 Ice-T ,,,http://www.uni-television.com/svu/html/castcrew/icet.html,R&B/Soul,http://www.mtv.com/artists/ice-t-1/biography
 Jennifer Nettles ,http://www.facebook.com/554306351276222,http://www.twitter.com/jennifernettles,http://www.jennifernettles.com/,Country,http://www.cmt.com/artists/jennifer-nettles/biography
 June Carter Cash ,http://www.facebook.com/197798670261214,,,Country,http://www.cmt.com/artists/june-carter-cash/biography
 Kris Kristofferson ,http://www.facebook.com/104021299633658,,,Country,http://www.cmt.com/artists/kris-kristofferson/biography
 Lil Boosie ,http://www.facebook.com/146363568726359,http://www.twitter.com/boosieofficial,,Hip-Hop,http://www.mtv.com/artists/lil-boosie/biography
 Lucinda Williams ,http://www.facebook.com/12788249188,http://www.twitter.com/happywoman9,http://www.lucindawilliams.com,Alternative Country,http://www.cmt.com/artists/lucinda-williams/biography
 Marvin Gaye ,http://www.facebook.com/49423275782,,,Anime,http://www.mtv.com/artists/marvin-gaye/biography
